goods 256
bids 1000

822	0.855632	49	152	224	228	#
823	0.654166	12	43	145	148	#
824	0.457147	25	51	168	226	#
825	0.438531	11	121	183	237	#
826	0.416262	84	141	247	250	#
827	0.548718	11	181	189	222	#
828	0.43014	77	117	209	215	#
829	0.872425	83	128	144	148	#
830	0.883802	9	140	159	168	#
831	0.860842	0	136	141	230	#
832	0.679696	44	68	157	202	#
833	0.860945	72	91	117	140	#
834	0.431812	199	202	208	233	#
835	0.760458	111	119	234	252	#
836	0.94518	6	79	146	163	#
837	0.814187	8	59	73	130	#
838	0.559449	121	144	182	205	#
839	0.815465	20	67	135	254	#
840	0.757073	7	10	90	106	#
841	0.580134	97	135	163	181	#
842	0.80558	43	106	171	175	#
843	0.66571	41	53	88	184	#
844	0.460247	71	86	152	154	#
845	0.412704	65	194	236	245	#
846	0.649445	64	66	215	234	#
847	0.703969	27	133	174	230	#
848	0.827596	2	36	168	212	#
849	0.466434	74	110	161	231	#
850	0.550311	51	101	163	169	#
851	0.385966	70	217	235	249	#
852	0.548284	191	209	219	253	#
853	0.402434	63	64	80	217	#
854	0.713516	24	62	120	148	#
855	0.88345	120	170	246	248	#
856	0.370565	46	140	225	230	#
857	0.864313	65	172	183	218	#
858	0.391486	32	78	91	191	#
859	0.450048	13	44	94	221	#
860	0.525762	6	94	242	249	#
861	0.891028	37	96	164	231	#
862	0.974935	42	50	156	236	#
863	0.612419	23	60	119	214	#
864	0.356977	55	63	84	254	#
865	0.766345	109	186	212	240	#
866	0.783761	2	14	127	175	#
867	0.705605	74	79	206	244	#
868	0.882351	37	58	148	174	#
869	0.953389	47	69	92	216	#
870	0.842255	23	65	90	145	#
871	0.656785	10	61	116	139	#
872	0.666904	25	71	90	236	#
873	0.592416	36	143	222	228	#
874	0.405103	9	71	80	147	#
875	0.694699	24	73	128	163	#
876	0.423274	13	70	71	81	#
877	0.536378	24	67	185	239	#
878	0.93303	36	201	221	228	#
879	0.60439	115	145	200	207	#
880	0.985699	14	176	182	210	#
881	0.427509	1	60	158	231	#
882	0.960199	10	105	159	233	#
883	0.820146	110	169	212	216	#
884	0.612868	149	194	226	238	#
885	0.3794	47	53	78	91	#
886	0.348425	60	103	211	239	#
887	0.819943	131	136	145	173	#
888	0.512175	2	100	152	245	#
889	0.45033	1	23	95	105	#
890	0.406199	159	193	206	236	#
891	0.409537	140	145	153	195	#
892	0.413277	11	38	72	108	#
893	0.693966	64	163	231	232	#
894	0.797517	42	124	130	217	#
895	0.593517	0	40	75	168	#
896	0.697636	39	55	154	155	#
897	0.688626	41	117	217	252	#
898	0.846381	60	177	192	248	#
899	0.439331	50	72	154	229	#
900	0.547793	34	85	146	231	#
901	0.674999	72	95	145	171	#
902	0.676096	27	61	84	220	#
903	0.38029	26	117	136	187	#
904	0.370985	41	65	67	179	#
905	0.750943	73	150	159	200	#
906	0.524779	66	78	173	190	#
907	0.379491	7	102	149	222	#
908	0.398741	47	65	83	148	#
909	0.866682	77	129	213	251	#
910	0.685446	174	217	242	251	#
911	0.85877	78	170	207	245	#
912	0.65531	3	122	242	248	#
913	0.945082	5	22	86	242	#
914	0.810736	69	73	96	126	#
915	0.617214	7	45	50	130	#
916	0.609157	29	62	154	237	#
917	0.410502	1	42	86	226	#
918	0.684435	101	140	171	172	#
919	0.476078	139	168	176	210	#
920	0.59799	88	97	194	246	#
921	0.916796	40	52	76	152	#
922	0.425233	69	146	234	239	#
923	0.405682	33	71	74	166	#
924	0.361627	9	102	159	238	#
925	0.634804	166	183	220	254	#
926	0.764189	0	14	44	59	#
927	0.666981	61	69	86	174	#
928	0.858602	75	98	132	138	#
929	0.454625	111	127	163	243	#
930	0.406077	73	110	135	176	#
931	0.962873	35	65	102	238	#
932	0.611094	18	86	120	157	#
933	0.43545	125	149	171	231	#
934	0.51556	42	144	227	238	#
935	0.406965	6	120	242	243	#
936	0.711681	19	91	194	200	#
937	0.83775	41	106	127	151	#
938	0.846024	60	61	102	250	#
939	0.68261	146	159	225	252	#
940	0.612625	12	82	117	184	#
941	0.813512	76	113	119	226	#
942	0.46429	11	89	185	220	#
943	0.963397	72	212	223	239	#
944	0.889579	13	105	115	137	#
945	0.476566	9	19	41	238	#
946	0.497293	27	180	215	234	#
947	0.887972	44	97	135	222	#
948	0.353148	77	157	197	207	#
949	0.659097	41	149	150	152	#
950	0.807969	98	125	167	193	#
951	0.423644	22	55	116	180	#
952	0.747962	2	144	192	254	#
953	0.854836	26	40	110	114	#
954	0.394677	14	19	175	244	#
955	0.808002	21	156	184	211	#
956	0.913755	100	101	124	198	#
957	0.702665	83	143	167	251	#
958	0.853495	22	71	195	248	#
959	0.395078	162	170	206	252	#
960	0.747695	124	160	168	204	#
961	0.652792	47	49	153	243	#
962	0.768553	118	120	211	255	#
963	0.599462	42	54	65	87	#
964	0.969059	25	170	178	197	#
965	0.924366	46	64	213	237	#
966	0.362851	40	154	164	183	#
967	0.607874	82	93	107	121	#
968	0.71566	52	63	192	215	#
969	0.571734	217	218	229	231	#
970	0.726664	92	103	172	251	#
971	0.907983	14	43	119	186	#
972	0.616083	4	49	89	221	#
973	0.396342	2	154	172	242	#
974	0.550359	2	83	231	241	#
975	0.571144	97	155	170	200	#
976	0.441978	22	105	235	253	#
977	0.574643	23	67	81	155	#
978	0.622051	64	118	152	238	#
979	0.776484	166	175	198	245	#
980	0.55412	77	130	175	220	#
981	0.793564	47	88	114	236	#
982	0.878192	22	55	71	152	#
983	0.475448	10	122	157	190	#
984	0.753632	59	127	167	208	#
985	0.951723	5	25	118	134	#
986	0.466488	17	28	142	144	#
987	0.589579	22	126	131	134	#
988	0.681681	52	109	182	195	#
989	0.459262	12	59	106	189	#
990	0.566026	29	53	220	236	#
991	0.422583	142	167	178	241	#
992	0.83895	89	165	198	254	#
993	0.816389	65	107	191	234	#
994	0.446517	13	29	41	238	#
995	0.370736	0	23	76	157	#
996	0.473271	50	103	155	220	#
997	0.893055	21	94	152	250	#
998	0.438184	49	81	166	230	#
999	0.630116	52	101	154	206	#
